"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"57560769";"16";"23205";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560770";"38";"23205";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560771";"02";"22946";"";"";"39170";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"3N3";"1";"1";"REGULAR";"f";"2015-12-16 23:09:43.913";"f";"";"16";"CONSOLIDADA";"";"Presencial";
"57560772";"17";"24897";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560773";"02";"5754625";"";"";"39614";"STRICTO SENSU";"";"Auditório de Psicologia";"2015";"1";"2015-03-02";"2015-06-23";"3M23";"34";"36";"REGULAR";"f";"2015-07-23 18:12:20.398";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560773";"02";"2301545";"";"";"39614";"STRICTO SENSU";"";"Auditório de Psicologia";"2015";"1";"2015-03-02";"2015-06-23";"3M23";"34";"36";"REGULAR";"f";"2015-07-23 18:12:20.398";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560774";"39";"24897";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560775";"01";"5753865";"";"";"45265";"STRICTO SENSU";"";"Setor 3";"2015";"1";"2015-03-01";"2015-07-31";"6N123";"16";"20";"REGULAR";"f";"2015-06-20 21:32:17.015";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560776";"02";"18229";"";"";"41145";"STRICTO SENSU";"";"Auditório de Psicologia";"2015";"1";"2015-03-02";"2015-06-23";"3M45";"31";"36";"REGULAR";"f";"2015-06-11 23:06:38.796";"f";"";"18";"CONSOLIDADA";"";"Presencial";
"57560777";"18";"17694";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560778";"40";"17694";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560779";"01";"23186";"";"";"45269";"STRICTO SENSU";"";"Setor 3";"2015";"1";"2015-03-01";"2015-07-31";"7M345";"15";"20";"REGULAR";"f";"2015-06-26 08:12:29.14";"f";"";"48";"CONSOLIDADA";"";"Presencial";
"57560780";"01";"5755031";"";"";"45274";"STRICTO SENSU";"";"Setor 3";"2015";"1";"2015-03-01";"2015-07-31";"6N123";"12";"20";"REGULAR";"f";"2015-07-07 16:04:13.884";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57560781";"01";"25966";"";"";"45277";"STRICTO SENSU";"";"Setor 3";"2015";"1";"2015-03-01";"2015-07-31";"6T345";"14";"20";"REGULAR";"f";"2015-07-14 18:04:03.966";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560782";"01";"26132";"";"";"45279";"STRICTO SENSU";"";"Setor 3";"2015";"1";"2015-03-01";"2015-07-31";"7T234";"15";"20";"REGULAR";"f";"2015-06-24 15:54:15.188";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560783";"18";"24897";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560784";"14";"5752224";"";"";"38251";"STRICTO SENSU";"";"Sala do orientador";"2015";"1";"2015-02-24";"2015-07-11";"2T3";"1";"4";"REGULAR";"f";"2015-08-17 01:17:51.52";"f";"";"18";"CONSOLIDADA";"";"Presencial";
"57560785";"01";"18250";"";"";"57324";"RESIDÊNCIA";"";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4M123456  3T123456";"";"12";"REGULAR";"f";"2015-12-14 14:25:41.718";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560785";"01";"26156";"";"";"57324";"RESIDÊNCIA";"";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4M123456  3T123456";"";"12";"REGULAR";"f";"2015-12-14 14:25:41.718";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560785";"01";"18374";"";"";"57324";"RESIDÊNCIA";"";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4M123456  3T123456";"";"12";"REGULAR";"f";"2015-12-14 14:25:41.718";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560786";"41";"22718";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560787";"22";"5753638";"";"";"46534";"GRADUAÇÃO";"";"GUAMARÉ/RN";"2015";"1";"2015-02-02";"2015-06-20";"";"";"";"REGULAR";"t";"2015-06-20 21:42:05.86";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57560788";"02";"";"88867665";"Reactor de Membrana";"55434";"STRICTO SENSU";"";"Auditório do NUPRAR";"2015";"1";"2015-02-02";"2015-02-28";"23456M23456";"7";"60";"REGULAR";"f";"2015-05-04 08:12:29.132";"f";"";"85";"CONSOLIDADA";"";"Presencial";
"57560788";"02";"5753414";"";"Reactor de Membrana";"55434";"STRICTO SENSU";"";"Auditório do NUPRAR";"2015";"1";"2015-02-02";"2015-02-28";"23456M23456";"7";"60";"REGULAR";"f";"2015-05-04 08:12:29.132";"f";"";"85";"CONSOLIDADA";"";"Presencial";
"57560789";"42";"22827";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560790";"19";"22827";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560791";"20";"22718";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560792";"01";"26013";"";"";"2037652";"STRICTO SENSU";"";"Salas de Aula";"2015";"1";"2015-02-23";"2015-06-20";"6N12";"1";"1";"REGULAR";"f";"2015-06-30 12:00:17.875";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560793";"01";"5753762";"";"";"37984";"STRICTO SENSU";"";"SALA ESPECIAL";"2015";"1";"2015-02-23";"2015-07-04";"35M23";"1";"1";"REGULAR";"f";"2015-08-26 15:15:21.269";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560794";"01";"5756348";"";"";"37995";"STRICTO SENSU";"";"SALA DE SEMINÁRIOS II";"2015";"1";"2015-02-23";"2015-07-04";"24M45";"1";"1";"REGULAR";"f";"2015-09-10 18:02:03.149";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57560795";"01";"25946";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-02-02";"2015-02-14";"23M12345  2T12345";"";"20";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560795";"01";"64106";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-02-02";"2015-02-14";"23M12345  2T12345";"";"20";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560795";"01";"24837";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-02-02";"2015-02-14";"23M12345  2T12345";"";"20";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560796";"01";"24837";"";"";"52983";"STRICTO SENSU";"";"EMCM - Caicó";"2015";"1";"2015-02-02";"2015-02-14";"23M12345  2T12345";"19";"20";"REGULAR";"f";"2015-04-28 17:59:46.316";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560796";"01";"5756260";"";"";"52983";"STRICTO SENSU";"";"EMCM - Caicó";"2015";"1";"2015-02-02";"2015-02-14";"23M12345  2T12345";"19";"20";"REGULAR";"f";"2015-04-28 17:59:46.316";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560797";"15";"20904";"";"Turma destina a doutoranda Indira Aritana F. de Medeiros";"41307";"STRICTO SENSU";"";"Sala Prof.Carlson";"2015";"1";"2015-02-09";"2015-06-12";"246N12";"1";"1";"REGULAR";"f";"2015-07-28 10:52:28.155";"f";"";"100";"CONSOLIDADA";"";"Presencial";
"57560798";"02";"24837";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-03-02";"2015-03-31";"23M12345  2T12345";"20";"20";"REGULAR";"f";"2015-12-05 08:07:03.063";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560798";"02";"25939";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-03-02";"2015-03-31";"23M12345  2T12345";"20";"20";"REGULAR";"f";"2015-12-05 08:07:03.063";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560798";"02";"64106";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-03-02";"2015-03-31";"23M12345  2T12345";"20";"20";"REGULAR";"f";"2015-12-05 08:07:03.063";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560798";"02";"";"111540192";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-03-02";"2015-03-31";"23M12345  2T12345";"20";"20";"REGULAR";"f";"2015-12-05 08:07:03.063";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560798";"02";"25946";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-03-02";"2015-03-31";"23M12345  2T12345";"20";"20";"REGULAR";"f";"2015-12-05 08:07:03.063";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560798";"02";"5756260";"";"";"52980";"STRICTO SENSU";"";"4º Subsolo do HUOL";"2015";"1";"2015-03-02";"2015-03-31";"23M12345  2T12345";"20";"20";"REGULAR";"f";"2015-12-05 08:07:03.063";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57560799";"16";"20904";"";"";"41307";"STRICTO SENSU";"";"Sala Prof. Carlson";"2015";"1";"2015-02-09";"2015-06-12";"35N123";"1";"1";"REGULAR";"f";"2015-07-28 11:08:12.605";"f";"";"96";"CONSOLIDADA";"";"Presencial";
"57560800";"06";"";"99513483";"";"2056216";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-02-23";"2015-06-30";"3M23";"1";"3";"REGULAR";"f";"2017-01-05 15:20:45.87";"f";"";"24";"CONSOLIDADA";"";"Presencial";
"57560801";"01";"";"108008086";"";"49306";"STRICTO SENSU";"";"SALA DE AULA DO PREDIO DO LARHISA";"2015";"1";"2015-03-02";"2015-07-02";"5M123";"17";"25";"REGULAR";"f";"2015-06-24 19:28:28.503";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57560801";"01";"5753347";"";"";"49306";"STRICTO SENSU";"";"SALA DE AULA DO PREDIO DO LARHISA";"2015";"1";"2015-03-02";"2015-07-02";"5M123";"17";"25";"REGULAR";"f";"2015-06-24 19:28:28.503";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57560802";"01";"2283351";"";"";"37170";"STRICTO SENSU";"";"SALA DE AULA DO PREDIO DO LARHISA";"2015";"1";"2015-03-02";"2015-07-02";"2T234";"10";"25";"REGULAR";"f";"2015-06-29 12:48:35.352";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"57560802";"01";"";"109310137";"";"37170";"STRICTO SENSU";"";"SALA DE AULA DO PREDIO DO LARHISA";"2015";"1";"2015-03-02";"2015-07-02";"2T234";"10";"25";"REGULAR";"f";"2015-06-29 12:48:35.352";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"57560803";"15";"5754694";"";"";"2046804";"GRADUAÇÃO";"";"LAJES/RN";"2015";"1";"2015-02-02";"2015-06-20";"";"";"";"REGULAR";"t";"2015-06-19 18:49:14.808";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57560804";"03";"";"109273171";"";"55221";"LATO SENSU";"";"CURRAIS NOVOS";"2015";"1";"2015-03-13";"2015-03-28";"7M2345  7T23456  6N234";"";"55";"REGULAR";"f";"2015-05-11 11:23:42.025";"f";"";"24";"CONSOLIDADA";"";"Presencial";
"57560805";"04";"";"101803843";"";"55221";"LATO SENSU";"";"MOSSORÓ";"2015";"1";"2015-03-13";"2015-03-28";"7M2345  7T23456  6N234";"";"55";"REGULAR";"f";"2015-05-22 15:46:23.441";"f";"";"24";"CONSOLIDADA";"";"Presencial";
"57560806";"15";"5754622";"";"";"2046767";"GRADUAÇÃO";"";"LAJES/RN";"2015";"1";"2015-02-02";"2015-06-20";"";"";"";"REGULAR";"t";"2015-06-19 11:56:47.413";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57560807";"15";"23122";"";"";"2046765";"GRADUAÇÃO";"";"LAJES/RN";"2015";"1";"2015-02-02";"2015-06-20";"";"";"";"REGULAR";"t";"2015-06-19 17:02:42.193";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"57560808";"06";"23664";"";"";"39109";"STRICTO SENSU";"";"a definir com o docente";"2015";"1";"2015-02-02";"2015-06-20";"7M3";"0";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560809";"19";"26633";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"1";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560810";"08";"26633";"";"";"39178";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"1";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560811";"43";"26322";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560812";"21";"26322";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560813";"20";"26163";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560814";"09";"26163";"";"";"39178";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"1";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560815";"04";"25980";"";"";"39633";"STRICTO SENSU";"";"sala da base";"2015";"1";"2015-03-02";"2015-06-23";"6M56";"4";"8";"REGULAR";"f";"2015-09-28 19:39:03.171";"f";"";"28";"CONSOLIDADA";"";"Presencial";
"57560816";"22";"26163";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560817";"44";"26163";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560818";"45";"15552";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560819";"23";"15552";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560820";"10";"23008";"";"";"39178";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"1";"2";"REGULAR";"f";"2016-06-29 15:06:08.428";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560821";"21";"5755397";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"1";"2";"REGULAR";"f";"2015-06-30 19:46:45.6";"f";"";"16";"CONSOLIDADA";"";"Presencial";
"57560822";"46";"5755397";"";"";"39179";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560823";"24";"5755397";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M3";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560825";"03";"5753545";"";"Turma destinada à Jessica";"38372";"STRICTO SENSU";"";"Departamento de Engenharia Civil";"2015";"1";"2015-03-16";"2015-06-26";"7M123";"1";"1";"REGULAR";"f";"2015-06-15 21:24:51.569";"f";"";"44";"CONSOLIDADA";"";"Presencial";
"57560826";"25";"26242";"";"";"39182";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M2";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560827";"22";"26242";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560828";"11";"26242";"";"";"39178";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M5";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560829";"23";"5755397";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M5";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560830";"12";"5755397";"";"";"39178";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M6";"1";"2";"REGULAR";"f";"2015-06-30 19:23:53.487";"f";"";"16";"CONSOLIDADA";"";"Presencial";
"57560831";"01";"21580";"";"";"39186";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"2N123";"1";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560832";"02";"5753849";"";"";"39186";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"3N123";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57560833";"24";"26478";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"1";"1";"REGULAR";"f";"2016-07-11 16:25:17.76";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560834";"01";"23859";"";"";"42156";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-09";"2015-07-04";"7N1234";"2";"2";"REGULAR";"f";"2015-12-16 17:03:12.245";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57560835";"02";"5754321";"";"";"42156";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-09";"2015-07-04";"7N1234";"2";"2";"REGULAR";"f";"2015-07-29 08:42:42.513";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57560836";"03";"5756445";"";"";"42156";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-09";"2015-07-04";"7N1234";"2";"2";"REGULAR";"f";"2015-07-26 08:14:12.642";"f";"";"56";"CONSOLIDADA";"";"Presencial";
"57560837";"04";"5753584";"";"";"42156";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-09";"2015-07-04";"7N1234";"1";"2";"REGULAR";"f";"2016-01-28 15:30:22.944";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57560838";"25";"18170";"";"";"39173";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6M1";"1";"3";"REGULAR";"f";"2015-07-14 18:41:27.404";"f";"";"16";"CONSOLIDADA";"";"Presencial";
"57560839";"IND";"5753850";"";"";"24980";"GRADUAÇÃO";"Campus Central";"a definir";"2015";"1";"2015-02-02";"2015-06-20";"";"";"2";"ENSINO INDIVIDUAL";"f";"2015-06-23 10:40:22.876";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57560840";"08";"21928";"";"";"2036863";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"5N34";"1";"1";"REGULAR";"f";"2016-05-09 22:44:23.153";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57560841";"01";"5753864";"";"";"2043550";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-02";"2015-03-13";"23456M1";"21";"30";"REGULAR";"f";"2015-04-09 10:14:25.769";"f";"";"4";"CONSOLIDADA";"";"Presencial";
"57560841";"01";"25442";"";"";"2043550";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-02";"2015-03-13";"23456M1";"21";"30";"REGULAR";"f";"2015-04-09 10:14:25.769";"f";"";"4";"CONSOLIDADA";"";"Presencial";
"57560842";"01";"24923";"";"";"2043551";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-16";"2015-03-27";"23456M1";"16";"30";"REGULAR";"f";"2015-04-08 16:52:09.479";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560842";"01";"";"97089176";"";"2043551";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-16";"2015-03-27";"23456M1";"16";"30";"REGULAR";"f";"2015-04-08 16:52:09.479";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560843";"01";"5751829";"";"";"2043552";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-04-01";"2015-04-10";"23456M1";"20";"30";"REGULAR";"f";"2015-06-18 18:07:40.972";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"57560843";"01";"5752693";"";"";"2043552";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-04-01";"2015-04-10";"23456M1";"20";"30";"REGULAR";"f";"2015-06-18 18:07:40.972";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"57560843";"01";"24795";"";"";"2043552";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-04-01";"2015-04-10";"23456M1";"20";"30";"REGULAR";"f";"2015-06-18 18:07:40.972";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"57560844";"01";"";"111522639";"";"2043554";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-04-20";"2015-04-30";"23456M1";"23";"30";"REGULAR";"f";"2015-06-26 14:36:48.358";"f";"";"8";"CONSOLIDADA";"";"Presencial";
"57560844";"01";"5752249";"";"";"2043554";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-04-20";"2015-04-30";"23456M1";"23";"30";"REGULAR";"f";"2015-06-26 14:36:48.358";"f";"";"8";"CONSOLIDADA";"";"Presencial";
"57560844";"01";"5752265";"";"";"2043554";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-04-20";"2015-04-30";"23456M1";"23";"30";"REGULAR";"f";"2015-06-26 14:36:48.358";"f";"";"8";"CONSOLIDADA";"";"Presencial";
"57560845";"01";"25120";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-05-04";"2015-05-08";"23456M1";"8";"20";"REGULAR";"f";"2015-08-17 13:48:54.325";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560845";"01";"5753571";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-05-04";"2015-05-08";"23456M1";"8";"20";"REGULAR";"f";"2015-08-17 13:48:54.325";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560845";"01";"5753378";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-05-04";"2015-05-08";"23456M1";"8";"20";"REGULAR";"f";"2015-08-17 13:48:54.325";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560845";"01";"5752265";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-05-04";"2015-05-08";"23456M1";"8";"20";"REGULAR";"f";"2015-08-17 13:48:54.325";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560846";"02";"5752265";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"Rebio Guaribas";"2015";"1";"2015-05-11";"2015-05-22";"23456M1";"11";"30";"REGULAR";"f";"2015-08-10 15:19:04.694";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560846";"02";"25442";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"Rebio Guaribas";"2015";"1";"2015-05-11";"2015-05-22";"23456M1";"11";"30";"REGULAR";"f";"2015-08-10 15:19:04.694";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560846";"02";"5752249";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"Rebio Guaribas";"2015";"1";"2015-05-11";"2015-05-22";"23456M1";"11";"30";"REGULAR";"f";"2015-08-10 15:19:04.694";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560846";"02";"";"111576512";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"Rebio Guaribas";"2015";"1";"2015-05-11";"2015-05-22";"23456M1";"11";"30";"REGULAR";"f";"2015-08-10 15:19:04.694";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560846";"02";"5754633";"";"Ecologia de Campo Aquática e Terrestre";"2043555";"STRICTO SENSU";"";"Rebio Guaribas";"2015";"1";"2015-05-11";"2015-05-22";"23456M1";"11";"30";"REGULAR";"f";"2015-08-10 15:19:04.694";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57560847";"01";"5753343";"";"";"43559";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-04-13";"2015-04-17";"23456M1";"2";"30";"REGULAR";"f";"2015-05-24 17:58:39.686";"f";"";"5";"CONSOLIDADA";"";"Presencial";
"57560848";"13";"26478";"";"";"39178";"STRICTO SENSU";"";"SETOR V";"2015";"1";"2015-02-25";"2015-06-29";"6N1";"2";"2";"REGULAR";"f";"2016-05-09 22:54:55.249";"f";"";"16";"CONSOLIDADA";"";"Presencial";
"57560849";"01";"5752762";"";"";"51383";"STRICTO SENSU";"";"A definir";"2015";"1";"2015-03-02";"2015-06-15";"2345M6";"10";"30";"REGULAR";"f";"2015-06-15 09:46:21.839";"f";"";"58";"CONSOLIDADA";"";"Presencial";
